clinic_id,name,city,state,status_code,photo_url
"1220_2","Driscoll Pediatric Sleep Center","Brownsville","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjV1BkJaaCeX3xgWgxGkmFgE-15GRVLetzZsN51EACFts13O3n5qDmcwIfT_JSWNsoL20fAQosn5pvfyE2N0uVTg5nAK5eNeKF8GyClfcvnfg7GuxF7bFg-L4Q0SvWT2ehOjH-1Q=w800-h600-k-no-p-k-no"
"1288_3","Sleep Medicine Center","Kenosha","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbuFdM5bFCcu1eyHcWwDT4L5sh_W4cIIpUIRUVerXAyaGp63F5CB4zob0OcevQ_-RofpEon3sWUGBZ3BPkrQHUhyfgNGJPvtPoanHj8Sq46RDF80nHwa2FFGx-iE5VOMxZbGRY-A=w800-h600-k-no-p-k-no"
"1230_2","Sleep Diagnostic and Treatment Center","Reston","VA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgEaywk_9OTeYiYn8lNHLqmQabGVZ-z2V_Z76uAEVXofFVfx7iYkBfgrhhRcNAPTxMF81yFVOVZxf1TBQI1_8XLPiS1m0EYYc0pw2mOF_VvzCmEjuYp4xQDQtyEdZeax-ELEi8=w800-h600-k-no-p-k-no"
"1288_4","Sleep Medicine Center","Mequon","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPMTJso3HXGZOuwurXDczPLAJULEmDNxKzahD8zBUqnIwH_TRsqjpEG6rlEJzpbUwv8M_tz6W5Ciy6ciTHNQMw2C0QzAshg0HTCWOq-0UdBIkNJ4kYo1o9S7lQJ5by8A5wt03-=w800-h600-k-no"
"1253_1","Henry Ford Wyandotte Hospital - Pulmonary Clinc","Wyandotte","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKp_RmKPRk-q_NgNd5ABz_9QaniVsPzf0gogwQ1552yTH6d8oI4kjPqmsDuB2VLglZD6u857TBBYMI8zctEVhtJp79S1JxCuk6WnMUZhSTe__FV56ePPaK3xJ6y2H5TqcWhBU=w800-h600-k-no-pi-27.932474-ya89.12921-ro4.7695465-fo100"
"1288_10","Sleep Medicine Center","Mount Pleasant","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhy5jCOyawj0TDH_OLoFN_xem6fCANLf7pcpZ7xZ3j74NoMlFppifm7ZEB3Wxgwqp4cwalrTHdLyLP5ZjYFW0IxwC0lbI3Ui0zEttbOsl-c4Gu6294CTjOl7AuAzN2vnl3dRTq9VQn5547=w800-h600-k-no"
"1288_2","Sleep Medicine Center","Greenfield","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGdfKydK5K6Dv2x3F81sv6ciJdS0gX9G_SAsaG5uvSHWi9UFv4VW5w9vShzKJqruLlBTu8w0RrxdjsamuA7HM0PykEy4qczmuhZ3WN1eimi-4TyV1VKRwMR0CAHkAtlsObaIzz=w800-h600-k-no"
"1313_1","Henry Ford Sleep Center - Columbus","Novi","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5h7_dj2ucxwERf0RSsCS8DQn6ufnZxhVIsWqZGMupMIaPVplBksW4xZhMRbJ4tDZS8OaT41u2IKiTccqx3eNRn1SFUfU752aOg72qZjuhX7uX4UGNZPAaf_N_X-HQNdXMdVWqNg=w800-h600-k-no-p-k-no"
"1316_1","Henry Ford Sleep Center - Grosse Pointe Cottage","Grosse Pointe Farms","MI","403","https://lh3.googleusercontent.com/p/AF1QipNa3OE0dEjjhoHIUbemPTmAaBtJVK-Z72RMGWjx=w800-h600-k-no"
"1308_1","Midwest Center for Sleep Disorders - Lansing","Lansing","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyypWIKyfUPDkHdVGoS8ODWi4vEOAgMtZhz4NKq_peM4BDv7i6dgS9ssdvmSXCXqqOj116QUfyMEZouqUKgC8Yez6uuGS0sSIKh4kMsLzvPYbQAA-ny1o3H-eWt3dDnZPQezRI2lp3BUn8H=w800-h600-k-no"
"1437_1","SSM Health - St. Clare Hospital Sleep Disorders Laboratory","Baraboo","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7ypfCr5a9v-uyh3XHiVWQ6jxp7ahfeXhQ3RMwPrDMjv9uHkQSFHSLJXERL9Eq-NjX_VZLd7e6H5qXmmfIgAmNNjI2DIDfbUnn86uIgaPv671e_s8CxxmzVpTxslvi-yrSB5Ni1Lbk_2kY=w800-h600-k-no-p-k-no"
"1413_1","Sleep Disorders Center","Ames","IA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9TBRor2lZ7emy1F8p3tby-yAi2vIQlX84GU3zR0HdvmHg-1-KQL_hVJLEck9C6dXJPlLjhWhbA51ESLDe5AT0E81H_eSOpbcYjYv9OhGeT_lSBNk1snKtSY6kbEBq2WUrCGdd=w800-h600-k-no"
"1371_1","ProHealth Medical Group","Waukesha","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKT5hrqOwMkVe9RRQ7DPCyuANpA6kVzZDGbFVlJsyBXGYp5ZGPSpfbeZgBnk51qvKgOUJHGwbnV-TVq6oVbVG3tdV74gDRuQNx73Z2xGa_f-TBzTk2BFgEzSEdZlvT2exiqkV0=w800-h600-k-no-p-k-no"
"1450_5","Reedsburg Area Medical Center Sleep Center","Reedsburg","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKhhxp1g6xtO2PoGQLxUuVjfepP1ece3stVAl3QOxLR4dp9607D3n7exZPE736WTNXk-X_3A-T-NoHOlEoNiMnrMVecWWO_Tqk5_CIGkSYHu3I8AOU2XPkznjsY5IPAtE87Xg=w800-h600-k-no-pi0-ya340-ro0-fo100"
"1460_1","Nebraska Pulmonary Specialties","Lincoln","NE","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwA8Qv5gi9tY9XLAJvsK63WUMhIZUqflGqEMlCzTJt1_jCARx2rvRg2eG0Bf5bac1q27sUbmxLHxeiCUXrujMUhucBrNgTLC9bUadGjEwYoRlfdJk1AXiC9HjCbhE84AOdY96NZIA=w800-h600-k-no"
"1436_8","UPMC Pinnacle Sleep Center","Harrisburg","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFCvwSwMCkww758dmZaS7hvXTQ5S84VTF5JzPnudE9Z92_N4slPwjKFNwbDkc952glD6ghzylqdOyu2taB0DPuyDf7h9-oqYxQOxenEYTOprU7A8yAKdn9hmuzi1UsqOUvU0vo=w800-h600-k-no-p-k-no"
"1436_11","UPMC Pinnacle Sleep Center","Hershey","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdR_Z-sSfV_XNUcyWQT-lGoTNGmqBrl8BPh5LB7Gcs539G154lrqoOSmeGac7xNY7nHwE2YwtDUQ6x0yROgNFxqkXYsM0FqwyL48Xfvg3GOsFWNO_oByFhbmT7VH736fh0YYj0YN2NRdE=w800-h600-k-no-p-k-no"
"1436_13","UPMC Pinnacle Sleep Center","Lancaster","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPzX7tf6-8htFbCriBucQnwH8lKt8HHGMsEfMV68VP5RwtDJe5jQPlVCvFoOKcmZZIrQSw8NcqNxWBDQIsBFnZNdatrC6X5biWdjAbIrIwMM9LZd5QweeejnOG0cQ_akJC7pAP=w800-h600-k-no-p-k-no"
"1498_1","Advanced Pulmonary and Sleep Associates","West Chester","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcRdDlJ3j80GfpZ7_9JY0RP2huUbd7GQyglxQ6bHvmimEoZlBGDbT0ppBavJvbkqmFKIZmrp7gf-Uc8vd9gXHHB6FVT-W6BdX9RMDsYTgP8eqpv8gzJs8oTpiUIGFlNeV_vWQi2Q=w800-h600-k-no-p-k-no"
"1476_22","Corewell Health Pennock Hospital Sleep Disorders Center","Hastings","MI","403","https://lh3.googleusercontent.com/p/AF1QipODV_WQ46pIvNLgOX2auespjagD_sxiO2-pClJ0=w800-h600-k-no"
"1570_3","Jefferson Northeast Pulmonary Associates","Flourtown","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYffWqRKv4Kw1fffSAG6ppmJcdDzane6-DxSUCQ10yp5934haOlIaTQlIlwsRDF8W6SjUdv9QQjCijqbWIXjrFPCJuVlC1fqGIKjP85Eyw3fdDNcB_QXKY7STcZxLKwG7GSFXrd6tjHb6L=w800-h600-k-no-p-k-no"
"1558_10","Jefferson Northeast Sleep Lab","Fairless Hills","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJFLa_S5E4HrAHehw81x7Ifwyx5px4q7uTyo8IKr_lyQtfubFf2y93dLzXCEYpVpVYDf0bwBv3vPSCoozb7uDi3rNgEYJyqDsxq41WWYaP5Z5q3BcEgRBVVO12bH2nGhX9l_zzkg=w800-h600-k-no-p-k-no"
"1588_2","Institute for Respiratory and Sleep Medicine","Philadelphia","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwk0qVhlnIikQD3vhREBeDACpw9RHCy33R-5mtRADDwwqr3HRXAGLNOiXqtnt7AxGt4RZq1YhCviz48Nww8U-KDtl63fUbk94XXy9CBaoEW_tcxn7Fp5Lcug16fxvUg9M9_Qbo9Cw=w800-h600-k-no-p-k-no"
"1595_2","The Institute for Sleep Medicine","Browns Mills","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwGXstw7W1y-fm2doONrrBJIoHyMFkoHhI8sbcWHWZZQElKr27M1bOUWt4RfPCO9_uBA6yZriNcCaUwQmzBljhNbzOiIxSENq2AfTuWhpkT45UeYYuee7lxSuBCQdQ_xSh6Q7h-w=w800-h600-k-no"
"1590_1","Mayo Clinic Center for Sleep Medicine","Rochester","MN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLaZx4WQfNoJ9eWISwmykm9Oumnrb4Y8EE5D2c91KLnZVjhUKfxepzJTf5vsTmeo_cDBub8E4QSyFCcZkAM0eBuOsfqPtqilS9tkha9HHFU5kZ-J7JVYkAHx0oJeINWJ4B_mfYbw=w800-h600-k-no-p-k-no"
"1592_1","Geisinger South Wilkes-Barre","Wilkes-Barre","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznSgBeDeWQAIci_XhLYigAb4MmKj3Nujxa9hzgnorJw7-W_dj2BubeIQggyYHPVxV3q71bLeMwDvuP51CJrJWv7fEK5GxRQ9YPe0sbGUGayD93-oZzs6tdLDO9AmoHuLEr8qD0_Q=w800-h600-k-no"
"1595_1","The Institute for Sleep Medicine","Browns Mills","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSpLznE0t1E27KisvSsXbqW4U81T_PMeC74KKroXy3pDhS3prwMQmch0QbH4hm91yt5nUESXs680e1zRWAEgdDDcubmBznvVuo5rjiD8QY8jptf_7xjOzecwpbdJMFCCGul3U=w800-h600-k-no-pi-4.4148793-ya187.2162-ro1.7640548-fo100"
"1588_1","Institute for Respiratory and Sleep Medicine","YARDLEY","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9lfP5SbMZA3jwMN1VSDhGoOYyT42NNKtgrmQcBZYbo4OcGxkgibMiUtk6Hy3rvdL6ykNsAmzzWFUzxAvX6AWV53kKk6n3eW5zFhKz4qTGnkVoy3dFEBT3AiCgMqKNUBEpogFJ=w800-h600-k-no-p-k-no"
"1570_4","Jefferson Northeast Pulmonary Associates","Philadelphia","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyF1bFZhpjADNo9OPKN6tvYpWaJLhUa-tbwv6m_S3q7OBhbmTTirtCInp_SJTESi5QOqjYGcxXFru3xVLxjpc05ftCk572LcsQphze03Nqu7g4CtgkMZHdVgnvCzvBnpr9gyRDyeA=w800-h600-k-no-p-k-no"
"1615_1","Geisinger Community Medical Center","Scranton","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMxlAhykNNADk_4v4BpSo3MjO1IiEoEv-97YW_UgfERbeIDcFPy6QyINiHhK7kfn5gzx4y2jQssBqHJ206T2TnZ8lYci2YExZYul3SB3LZluv2UVPmwSgjsZw9l_0pLizcCf-x=w800-h600-k-no-p-k-no"
"1624_1","Midland Memorial Sleep Center","Midland","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAImJ1bo-4KvfejWMkCwS6-9GYM2cmNyOoNGsEm5L3pANXjrmpivzKayJAvKXVTNtZYtqV4h2aX-3UDNJNP3Gk0KzCvhWdHJIVUsZWNlmVcAdmZ72XcwvhguPuBKh-PTeP8H-7=w800-h600-k-no"
"1687_2","Weill Cornell Pediatric Sleep and Breathing Disorders Center","Brooklyn","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztwJ7pGfpFTIFhROiRWvOSNFe1jvwYAp0ApnEx6fawwe9LN25CB2FCgftX8yweq4fgMKzgL1JwxIa4Wx7YnDMA-CfCVwxb7Yzl3na55VpdFAvnc5XBDWGPXM4z0HOWVao2A4zo=w800-h600-k-no-p-k-no"
"1639_2","Sleep Insights Medical Associates PLLC","Dansville","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlwOR3Of0wlLw-e3e-LNG8fxaCRA9K-ZgENov4TeF01ryC6iX2-EKr8L3cl1i1RF5pu2QGdF3CkHhHC6wf32B-bs1TPpGzcbJyWqsYRQoiTXK9CKF2UVR9QJxH2j7tXK-HxAu8=w800-h600-k-no-p-k-no"
"1639_1","Sleep Insights Medical Associates PLLC","Rochester","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwWmaoyB_ECVZJfCVy3Q6HkaQ80tOyLTZ-IqpFsi2Wpxdfhl2NUM3GZy2j7OgnNph3I8OT983wj0LbbbLYybNTNCh4cJzI698qK-WjiCJq9Pun3fT1148QDtVY4yCVdfl-c01SQLg5TZ_V=w800-h600-k-no"
"1654_1","UHS Sleep and Neurodiagnostic Center","Binghamton","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY39XySwDEz4NcNGYg1jkzm863yps-fGHrjWdVo-dSrgnvHXwIInk0DlNAVbWrcUvWM6qkPx5uNsYvKydpge9-CcB-Q7eTw1SigoPHDlS2vSEEZzeKWUGh0wLMnHFk7CzgWX-jpA=w800-h600-k-no"
"1664_1","Hackensack University Medical Center Mountainside","Montclair","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-ZhJws8sUf938fLnSRDb-nt2v2RxfI5amVpB04jcgXJulKuGncl1yPSo0Lz_q_4WkhoxfVVUSxh0xaKsvp_CBtL9s9KjJUlK5ZB9cpRkd4EFKVw9cRD-L41P05sYPu8NVlCx75d6CXx-J=w800-h600-k-no-p-k-no"
"1706_1","Montefiore Hutchinson Campus","Bronx","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFjqCnOvvMIM8iJPpQQp7pF8VkpzJy3sTnuVX9XFXrFZP79dUeYWcXctOKL7pgAW0XiDs56VrK5cvr-yGQgNTDSSgmHA8nuoLrGFQWTK1pLOBISAGqVD-HmDXpdJbBqEBbfL7w=w800-h600-k-no-p-k-no"
"1749_1","Marshfield Medical Center Minocqua Sleep Lab","Minocqua","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIWuvrfQnmrtRJ4lN57Pstic_TRH6DRxNj8ScC8RJ9OQyJYrJk1XqTllHa3DiIDypFnhI4qjmKPhJ_oSWg0YLf87BMeLH3eWC5esoLNMDaGIUW6IdL13fQJEhNzSRrMsNgXgFnJ4dZudhB=w800-h600-k-no-p-k-no"
"1740_1","St. Josephs Center for Sleep Medicine","Bethpage","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUk2TeeT1QM89GB_HvUCLpTLhv2O0LESiALWUO4sfdtHWEQGs4z362JkH7c0vJNxi9Ll8m-npW45qNA-0oZvFJzpVDzU3x4ANc0I1LP_Ph-wAO1zuB_THGhYvf5czbWM0mNyJdRQ=w800-h600-k-no"
"1731_5","Methodist Hospital Sleep Disorders Center","Stillwater","MN","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzcTY6ppuG4a0BUZHojcAqwgQTU2iL0QmkmB1Mx5CuAo2Yfad96NVep4Glq4qssN5IAHDmNQn_dwuZ7hMEGb9wqkB12ARcbwZK2K5WWol4sSi-tGIx9mnsfYiq4TszvOuBT6N0bAjS5CC4=w800-h600-k-no-p-k-no"
"1720_1","Mercy Hospital Center for Sleep Disorders","Rockville Center","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxB4GB2uoWf2OJu-42BLwIcUJkeW5lKZotZmftT4jKzOB1aoV34ArRl-DF7rV6n-gCwtUiUda9g-MylrZeZJ1rRe1Zj6sYNDS4Zh9w6ADzXv9lDaaLfOrixp36aLFqyB7Djj7LmA=w800-h600-k-no"
"1826_1","UPHS Portage","Hancock","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyssrcJOQ5Do8IlX-Hp6iekdnyAvf8GfYbQoPdsrzCqKujkamNZaawNs6-Q10dC1LOF4-G3sJZ39uHPKuZr69aZCTVjk6jLrjz3HGPzBCgYXRDtalJdS1ENj-TamYE5pY4EPGCH=w800-h600-k-no-p-k-no"
"1751_1","Good Samaritan University Hospital Sleep Disorders Center","West Islip","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwV7gR0uO8mM8_RC4mkV2sdxV7n1SZj4y6LYVSt84rdgnOT3MlATalLofS2Q5RxUV7M5HdT3P0AbP6Z06QI0wOFDmpJ2wtl753cgqV212f8ej33OdpNcN1cJImuYGJIvzwd4sYzcw=w800-h600-k-no"
"1786_1","Helen Newberry Joy Hospital Sleep Center","Newberry","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5YwCNKMBisn0v1EkEZDW2t8-6ep4AoanuXQzPE971Hk9EazSQRMiO_-NKp_zkwckZtTn5qlzk_RJfFT3c9OpBv1RivoUzXYFm88S4GZeK4QmPMZ_h6bhon_7nhGxMJyb-9eMT=w800-h600-k-no-p-k-no"
"1820_1","Sleep Disorders Center - Saint Francis Hospital & Medical Center","Hartford","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFKA7GuvuRBX2ffRRB-zKvwUET3yWJjquLqtkMIeyycOI4Yd3sN2xL7BjCK9uNbcp3XUHwNmg9qwyajn3UHVmL88An-kczaVEqYSgBqxdIj1NbY6kCYMKgWTEeBFfqfuF5tQ2U=w800-h600-k-no"
"1750_1","Howard Young Medical Center Sleep Lab","Woodruff","WI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8cuR6MNXGB4J_ASpjhsVklwHHFlwxjM25llqqSHmgFIwXQhZFlhQTtLjc-h2S3vsKXgDCzzt6enGW91Md-lerRVkxocOyjp9NZ-m1RZlTgRzKf5AwbFeZlZPshWLBVR5AlzqiNVV2O8s=w800-h600-k-no-p-k-no"
"1883_1","Brigham and Women's Sleep Disorders Service","Boston","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3j79f8E9Auv6oK5ra4WoDpJDkaJuG3qLZbbBCGosSMuUqjBkOLX-_kCq5hRMwe2JlywJ73YLDeO9pvA30XqiwVd1p4UREV1Q7ZHLzmBqkXc3KhnjlzuFa7iMcnKAgmW6JkKwt=w800-h600-k-no-p-k-no"
"1883_2","Brigham and Women's Sleep Disorders Service","Boston","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxAVrOtMzL1x6JGuUgVk6im3d4nBy7_hkDycCiy2tjh62zaCvdLK6QXncqzjFJD2mr2tnOXRb97Vw39a-3oG6Hpgb1mE4BFjunfiDllG3xw4dACBOLT7_QFqnjxfTaOce2w3ok=w800-h600-k-no"
"1865_1","Sturdy Memorial Hospital Sleep Disorder Center","Attleboro","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6ls2SkQFYLT5xzKxWbkojJZT_BZFhMQPO_tXiHPZNjpm8RZG-GchHcHyclXV_q12SpMujxB8Zd_bH7O3i4XHe3uqyBH6b-tQoAKUNXCotl0rAG-_Iy7nTh5TzSxPi8MS_iOUbKRVTO2O8=w800-h600-k-no-p-k-no"
"1878_2","Neurocare Center for Sleep","Brockton","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-rGp24U9pLxJlq4nTCuQFZzIFTKjnUUcilN7FPu75RDISGlOpJ-5RBpNJnbOa87a2_AjzJ_Fi06KljdCiU5BtkBx-a4Ij7ZF16iuBi_eHzy-Q2lr9K5GHUeaidAOC5wIibsuC=s1360-w1360-h1020-rw"
"1878_1","Neurocare Center for Sleep","Newton","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY9_00DES3LQcpEB8R4asaYJxHB_2XA_lpxgANP1BxN-RnX-8HToZNWNi_OYriFcCTPuIwRq4oMXe5xhnQIF7w3J23KpDzdy2mmOTEuTk9EO-emuVbDbUYhHg4lVX9GBBrKO0jKk09WjdF=w408-h544-k-no"
"1864_1","Parkview Sleep Center","Pueblo","CO","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIPChIicYAo8Q61_y1JoIZua7De0p1fNOJhc1hlBzFXdpNZc84NsT-ihSmMCyFVZGD4kGrL4IpwtoYN9WB6_ysf867tMKgDzDQZo13Z-fYouSMNxCaHSDVwn9znLgY-ssMqmFSpDpx7eaE=w800-h600-k-no-p-k-no"
"1876_1","Neurocare Center for Sleep","Brockton","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzztsbQU1gp5pDAN0bSX8W1YNbqj4hDEHrJSHRru8SOPb91ArDwI0fI2_GsOWTTB6JjA5t3KQ_Kz-bXHHXxxIqSEx0fXFoC8O64xumDR4H1NkB8-aZ67jgTNsvIMkDCQu73KL6N=w800-h600-k-no-p-k-no"
"1895_1","Massachusetts General Hospital","Boston","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7J2uueCDCxpUVV7n_fGwcRRxeY3CtkfNWpAAfYKewasrPGeN-81rCDagI91cwAwElLO5PDlwAN6Ws_VojNjvK8eZyvvzd6h1YpL7q-GlSxcfuZM2IXPdkpbr9V49e8kdSHYTi=w800-h600-k-no-p-k-no"
"1881_3","Boston Children's Hospital","Peabody","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwpScc3JH8ZI-RsOpV90fN--eoQhETHokWJ44gsumPaKbVWUcii5XonkLhS19ZXNNmhLgmGk5WgRmaNI-zTDH8W5vzzRgA_ceEk2XseLAIHwBJ6hstDQLLEDLibYf4H_npEqs=w800-h600-k-no"
"1881_5","Boston Children's Hospital","North Dartmouth","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOdwwj36hOloztCHFnXiZWIDnosbzZdEz-uFRgE2WFHdD6fKVPNt674ZszJ-7ClqR_rm2jpaf37_xfBnXdnkZatbssqWqVH8Z841Qadg1hvGFyDLzaAyPOlwU40AbcKX-u6DE=w800-h600-k-no-p-k-no"
"1925_1","COMMUNITY CLINICS","Newburyport","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHz_MYFMu3eY349R-rfFAu3NP_CIEYtC0gg0KS5QKoegzljD9DOHwJh4_D7SBS64mcaKFkaYzOh2VDhearNSAVA7zyC9yZPmBQPPyE936s9WDCHYRLqFSa5QgMORbFUbSQK0c=w800-h600-k-no-p-k-no"
"1918_1","Central Park Sleep Lab","Denver","CO","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0Q2seL2VWq8KcCFqZHvxUIuDnj6oDtaaziiOYLHEPTbEg8m8dh9Qva5Vj6iKIhJuYSJ7m1V_9SVbkJ6VvZIkjmqwOlIdypi_eGC-zhft4YrHeQ7IdQhOLaj8D5Ri6dNiwW3WM=w800-h600-k-no-p-k-no"
"1924_1","El Paso Sleep Center East","El Paso","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGFRdz7U7dHLNYYdrai7it4nLHqMfjuY7blS2kfNoxh93_OvKRRBKBotoj7e5kYFUgGexRSMwfERWW0SfAy0mq31odWi1Xr1LEs7dgDrfydeP6DP6lZq95bIh692MMA05AmxrH=w800-h600-k-no-p-k-no"
"1975_1","Center for Sleep Medicine at Androscoggin Valley Hospital","Berlin","NH","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw11BHRfNrjeEQwCnt_7hezs4ThXHzcDk2bWTJdE_wXiHPsrBKNmshYPswmMG8gdgISyXi0LiludV1Bv6UdFBcuWzOvXtm5r8gQkoAo5Sk8j5yznhWvXv2FZfudx-F3uZGxsnw=w800-h600-k-no"
"1966_1","North Country Healthcare","Glen","NH","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGJ-6cmJAYmUDBJFFfRTNVRZuQMnXNzmW6CjoAuG-A334jUTq9srFXUynRTPhCCLUGTT_uNKhQmnNomoPBYyNSW6J011QccNsSdhjtL6obAWpw60x5kHMqeBeCUKd4Fmu-dQfEqQ29X1Ic=w800-h600-k-no-p-k-no"
"1996_2","Summit Healthcare Regional Medical Center","Snowflake","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6Ue_-veC4pXd1LSdoghzJDlSmrejrtSvSP3dR9X2uYHjHLnimuDdcw0jqjX6L0urIntrDPgxt4MNlFllgq4FWLh5DXron6j8QDYN2p5W5vgav35SaNvBUtdBZIg8JFm7MaacSUA=w800-h600-k-no-p-k-no"
"2028_4","AMDx, Ltd. DBA: NeuroDiagnostic Laboratories","Scottsdale","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqlG8NJZoGTvL5hBGapaR38hnF1LPY2fPr6gJAI1zJzMpflwAoOIp7xO9ogc6XSRIzvmVXFAsgs4jmR4S7wBdDRL8OwzwGu4UIbFe4NLzLjUy3zTsI9oK1pIOL9I3tUFmU14OS=w800-h600-k-no-p-k-no"
"2028_3","AMDx, Ltd. DBA: NeuroDiagnostic Laboratories","Phoenix","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4cFPMTpCyEKYgf9f79gHWCx6pHVueYL4cQgJf1U2ouww6zmJJT9llrjPGNTbGW3YbtGc1Z8oQUSvF0RBj-wOr6ETCwSawfqJdXXqbWDEoBkUV73MZt8zX5ZOKYe6t6OlWHU3vYg=w800-h600-k-no-p-k-no"
"2022_2","Mayo Clinic Hospital Center for Sleep Medicine","Phoenix","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxuhjEUJ5GBPC4gXft7YCofEwq6aleMXawSXSwLqTPc8Ek9Rjk_2dmeCv89p7-Ax2XRBYriJhbPQXRUophJHpK3FHpEHhU1BdwhQ3stGvRpcjmPPHICNL3egjDfoZp8DRcYqMK5BQ=w800-h600-k-no"
"2006_1","Northern Arizona Healthcare Cardiovascular Institute Ä‚ËĂ‚â‚¬Ă‚â€ś Flagstaff (Sleep)","Flagstaff","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxen7edT2f5hyQTIqabOB_poz3mWaTKtyVdZjXfah7CeG84LlbvU-Eg7QAdsEHGfspiYa6Qq1-3w6RvXMq_fy423xb-ckIInMpbNMYhwLKqOvz_W0Mu7JaqyTpII0HzgfsTu8Ocg=s1360-w1360-h1020-rw"
"2015_1","Banner Desert Medical Center Sleep Center","Mesa","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymvN7BrJQ9mGdnSB0Pcs3qzConoWn9trPlua33owomg0lYumPuUgm6HW30Emrh8tAxxKMQH_N68-GrrKVOPkDWNuVZ7bl7cIkzoX3Jhu8GAcBsyKdxA5RXxIVru8Elwp2NZTtb=w800-h600-k-no-p-k-no"
